,AC,route,arrTime,hldTime
92,ac_14,RUNWAY2,1360.500350526952,0.0
93,ac_15,LAVAX,120.0,0.0
94,ac_15,RUVIK,230.7692307692308,0.0
95,ac_15,DOVAN,355.3846153846152,0.0
96,ac_15,BIPOP,521.5384615384608,0.0
97,ac_15,VABRI,624.3956043956032,0.0
98,ac_15,RUNWAY2,815.8849660980057,0.0
99,ac_16,DOVAN,120.0,0.0
100,ac_16,BIPOP,286.1538461538462,0.0
101,ac_16,VABRI,389.01098901098914,0.0
102,ac_16,RUNWAY2,580.5003507133952,0.0
103,ac_17,NYLON,180.0,0.0
104,ac_17,ELBEX,282.8571428571429,0.0
105,ac_17,RUNWAY1,474.3465045592707,0.0
106,ac_18,ASUNA,480.0,0.0
107,ac_18,BOBAG,691.7647058823529,0.0
108,ac_18,SINJON,1024.072398190045,0.0
109,ac_18,PAPA UNIFORM,1204.072398190045,0.0
110,ac_18,BETBA,1314.8416289594102,0.0
111,ac_18,BIDUS,1384.072398190045,0.0
112,ac_18,ELBEX,1498.9295410472498,0.0
113,ac_18,RUNWAY1,1690.4189027496561,0.0
114,ac_19,REMES,300.0,0.0
115,ac_19,BTM,673.8461538461545,0.0
116,ac_19,DOVAN,840.0,0.0
117,ac_19,BIPOP,1006.1538461542493,0.0
118,ac_19,VABRI,1109.0109890116416,0.0
119,ac_19,RUNWAY2,1300.500350714048,0.0
120,ac_20,KEXAS,540.0,0.0
121,ac_20,LAVAX,799.2760180995476,0.0
122,ac_20,RUVIK,910.0452485190806,0.0
123,ac_20,DOVAN,1034.6606331344651,0.0
124,ac_20,BIPOP,1200.8144792883113,0.0
125,ac_20,VABRI,1303.6716206079034,0.0
126,ac_20,RUNWAY2,1495.1609820883953,0.0
127,ac_21,ARAMA,420.0,0.0
128,ac_21,LELIB,631.7647058823529,0.0
129,ac_21,JAYBEE,880.995475112988,0.0
130,ac_21,ALFA,977.9185520364007,0.0
131,ac_21,BETBA,1047.1493214579357,0.0
132,ac_21,BIDUS,1116.3800904976597,0.0
133,ac_21,ELBEX,1231.2372338535633,0.0
134,ac_21,RUNWAY1,1422.7265955559697,0.0
135,ac_22,NYLON,300.0,0.0
136,ac_22,ELBEX,402.8571428571429,0.0
137,ac_22,RUNWAY1,594.3465045592695,0.0
138,ac_23,PIBAP,420.0,0.0
139,ac_23,PASPU,748.2352941176471,0.0
140,ac_23,NYLON,1052.850678733031,0.0
141,ac_23,ELBEX,1171.2372333548883,0.0
142,ac_23,RUNWAY1,1362.7265950572946,0.0
